titolo,link,data,giornale,raw_pred,bias,reason
«La sinistra non ha empatia per le vittime israeliane»: l’atto d’accusa nella lettera aperta del mondo della cultura,https://www.corriere.it/esteri/23_ottobre_24/lettera-aperta-mondo-cultura-anglosassone-vittime-israele-meritano-stessa-empatia-quelle-gaza-fc94f2ba-726d-11ee-a352-bdb9090063b6.shtml,2023-10-24,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sul presunto mancato supporto alle vittime israeliane da parte della sinistra, senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo sembra concentrarsi sul presunto mancato supporto alle vittime israeliane da parte della sinistra, senza considerare il contesto più ampio del conflitto."
Così la pace è ostaggio dei fanatici: Hamas e il «favore» agli estremisti israeliani ,https://www.corriere.it/oriente-occidente-federico-rampini/23_ottobre_21/cosi-pace-ostaggio-fanatici-hamas-favore-estremisti-israeliani-5bc37dbe-703a-11ee-a2dc-ec63b3b04d4f.shtml,2023-10-21,Corriere della sera,"{""reason"": ""L'articolo sembra attribuire la responsabilità della mancanza di pace principalmente a Hamas, senza considerare il ruolo di Israele nel conflitto."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo sembra attribuire la responsabilità della mancanza di pace principalmente a Hamas, senza considerare il ruolo di Israele nel conflitto."
India: corteo pro-palestinese con qualche errore (e quelle che sembrano bandiere italiane),https://video.corriere.it/video-virali/india-corteo-pro-palestinese-qualche-errore-quelle-che-sembrano-bandiere-italiane/8febf842-7025-11ee-a2dc-ec63b3b04d4f,2023-10-21,Corriere della sera,"{""reason"": ""Il titolo sembra mettere in discussione la legittimità del corteo pro-palestinese, senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,"Il titolo sembra mettere in discussione la legittimità del corteo pro-palestinese, senza considerare il contesto più ampio del conflitto."
"Abu Mazen, ritratto di un leader diventato autocrate (e poco amato dai palestinesi)",https://www.corriere.it/esteri/23_ottobre_20/abu-mazen-ritratto-un-leader-diventato-autocrate-poco-amato-palestinesi-33588488-6f71-11ee-be32-abf574c1eee9.shtml,2023-10-20,Corriere della sera,"{""reason"": ""L'articolo critica il leader palestinese senza menzionare le azioni di Israele nel contesto del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo critica il leader palestinese senza menzionare le azioni di Israele nel contesto del conflitto.
 Tajani: «Per neutralizzare Hamas va data una speranza al popolo palestinese»,https://www.corriere.it/politica/23_ottobre_18/tajani-per-neutralizzare-hamas-va-data-speranza-popolo-palestinese-fdbfa7ce-6de6-11ee-9a62-6d24a22002a0.shtml,2023-10-18,Corriere della sera,"{""reason"": ""L'articolo suggerisce che per risolvere il conflitto sia necessario dare speranza al popolo palestinese, senza bias a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,"L'articolo suggerisce che per risolvere il conflitto sia necessario dare speranza al popolo palestinese, senza bias a favore di Israele."
Nel conflitto israelo-palestinese parlare per slogan non aiuta a capire: una guida per orientarsi nel dibattito,https://www.corriere.it/esteri/23_ottobre_18/conflitto-israelo-palestinese-slogan-guida-orientarsi-dibattito-90aed27a-6dca-11ee-b4dd-ccfb4c07cfb8.shtml,2023-10-18,Corriere della sera,"{""reason"": ""L'articolo sembra fornire una prospettiva neutrale e invita a una comprensione più approfondita del conflitto."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra fornire una prospettiva neutrale e invita a una comprensione più approfondita del conflitto.
"Il ct monzese in Cisgiordania: «Ho fatto giocare insieme bambini arabi e palestinesi. Ora è impossibile, tutto è stato cancellato»",https://milano.corriere.it/notizie/cronaca/23_ottobre_15/il-ct-monzese-in-cisgiordania-ho-fatto-giocare-insieme-bambini-arabi-e-palestinesi-ora-e-impossibile-tutto-e-stato-cancellato-b9907db1-f596-4986-a9ce-3bd044ac5xlk.shtml,2023-10-15,Corriere della sera,"{""reason"": ""L'articolo evidenzia le difficoltà e le conseguenze del conflitto sulla vita quotidiana delle persone coinvolte, senza prendere posizione a favore di una delle parti in causa."", ""bias"":""no_bias""}uu",no_bias,"L'articolo evidenzia le difficoltà e le conseguenze del conflitto sulla vita quotidiana delle persone coinvolte, senza prendere posizione a favore di una delle parti in causa."
"Il ct monzese in Cisgiordania: «Ho fatto giocare insieme bambini arabi e palestinesi. Ora è impossibile, tutto è stato cancellato»",https://monza.corriere.it/notizie/cronaca/23_ottobre_15/il-ct-monzese-in-cisgiordania-ho-fatto-giocare-insieme-bambini-arabi-e-palestinesi-ora-e-impossibile-tutto-e-stato-cancellato-b9907db1-f596-4986-a9ce-3bd044ac5xlk.shtml,2023-10-15,Corriere della sera,"{""reason"": ""L'articolo evidenzia le difficoltà e le conseguenze del conflitto sui bambini, senza prendere una posizione a favore di una delle parti in causa."", ""bias"":""no_bias""}uu",no_bias,"L'articolo evidenzia le difficoltà e le conseguenze del conflitto sui bambini, senza prendere una posizione a favore di una delle parti in causa."
L'ambasciatore israeliano: «Ho visto piazze di sostegno a Hamas. Altri Paesi democratici le hanno vietate»,https://roma.corriere.it/notizie/politica/23_ottobre_15/l-ambasciatore-israeliano-ho-visto-piazze-di-sostegno-a-hamas-altri-paesi-democratici-le-hanno-vietate-c1cabc92-fb02-4fe4-a073-f7b60e83fxlk.shtml,2023-10-15,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sulle azioni di Hamas senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sulle azioni di Hamas senza considerare il contesto più ampio del conflitto.
La moglie di Courtois Mishel Gerzig e il passato nell’esercito israeliano,https://www.corriere.it/sport/calcio/23_ottobre_14/chi-moglie-courtois-esercito-israele-mishel-gerzig-3c25a08e-6a65-11ee-ad0e-5dc27e7a5707.shtml,2023-10-14,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sulla vita personale di Mishel Gerzig e sul suo passato nell'esercito israeliano, senza collegarlo direttamente al conflitto israelo-palestinese."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra concentrarsi sulla vita personale di Mishel Gerzig e sul suo passato nell'esercito israeliano, senza collegarlo direttamente al conflitto israelo-palestinese."
 Accoltellato a Pechino un dipendente dell’ambasciata israeliana in Cina,https://www.corriere.it/esteri/23_ottobre_13/accoltellato-pechino-dipendente-ambasciata-israeliana-715ddbd6-69ed-11ee-bbc5-4ad23a10b29e.shtml,2023-10-13,Corriere della sera,"{""reason"": ""L'articolo non fa riferimento al conflitto israelo-palestinese, quindi non mostra alcun bias in nessuna direzione."", ""bias"":""no_bias""}uu",no_bias,"L'articolo non fa riferimento al conflitto israelo-palestinese, quindi non mostra alcun bias in nessuna direzione."
 La Ue è il maggior finanziatore dei palestinesi: una linea a rischio?,https://www.corriere.it/sette/attualita/23_ottobre_12/ue-maggior-finanziatore-palestinesi-linea-rischio-c558eef6-6916-11ee-9c9c-ce3429611a2d.shtml,2023-10-12,Corriere della sera,"{""reason"": ""L'articolo sembra mettere in discussione il supporto finanziario dell'UE ai palestinesi senza prendere una posizione a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra mettere in discussione il supporto finanziario dell'UE ai palestinesi senza prendere una posizione a favore di Israele.
L’imam di Pisa: «Quella palestinese è resistenza». E scoppia la polemica,https://www.corriere.it/politica/23_ottobre_12/imam-pisa-quella-palestinese-resistenza-scoppia-polemica-5acfd340-68c3-11ee-9c9c-ce3429611a2d.shtml,2023-10-12,Corriere della sera,"{""reason"": ""L'articolo sembra dare voce a diverse opinioni senza prendere una posizione definita."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra dare voce a diverse opinioni senza prendere una posizione definita.
Ronaldo filopalestinese e raid dai videogame. Appelli a Elon Musk: «Basta fake news»,https://www.corriere.it/esteri/23_ottobre_10/ronaldo-filopalestinese-raid-videogame-appelli-elon-musk-basta-fake-news-aaa633b8-67a2-11ee-a6e6-1792e3aea2ee.shtml,2023-10-10,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sulle reazioni di Ronaldo e sull'uso di raid dai videogiochi, senza mostrare un bias a favore di Israele o di Hamas."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra concentrarsi sulle reazioni di Ronaldo e sull'uso di raid dai videogiochi, senza mostrare un bias a favore di Israele o di Hamas."
"Lui è israeliano, lei è araba. Nei giorni del conflitto, un amore impossibile a teatro per il festival torinese delle Colline",https://torino.corriere.it/notizie/cronaca/23_ottobre_10/lui-e-israeliano-lei-e-araba-nei-giorni-del-conflitto-un-amore-impossibile-a-teatro-per-il-festival-torinese-delle-colline-b95a394d-1b87-4ba8-bda7-4a98bcc54xlk.shtml,2023-10-10,Corriere della sera,"{""reason"": ""L'articolo si concentra su una storia d'amore durante il conflitto, senza prendere posizioni politiche o giustificare le azioni di nessuna delle due parti in causa."", ""bias"":""no_bias""}uu",no_bias,"L'articolo si concentra su una storia d'amore durante il conflitto, senza prendere posizioni politiche o giustificare le azioni di nessuna delle due parti in causa."
L’«11 settembre israeliano» e l’Iran: qual è la strategia? Quali vantaggi incassa Teheran?,https://www.corriere.it/oriente-occidente-federico-rampini/23_ottobre_09/11-settembre-israeliano-l-iran-qual-strategia-quali-vantaggi-incassa-teheran-08fbdd42-66cb-11ee-aea2-f54ec62808b3.shtml,2023-10-09,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sulla strategia di Israele e sull'Iran senza prendere una posizione di supporto per nessuna delle due parti in conflitto."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra concentrarsi sulla strategia di Israele e sull'Iran senza prendere una posizione di supporto per nessuna delle due parti in conflitto.
L'Unione europea blocca gli aiuti ai palestinesi: «Tutti i pagamenti sono immediatamente sospesi»,https://www.corriere.it/esteri/23_ottobre_09/unione-europea-blocca-aiuti-palestina-pagamenti-immediatamente-sospesi-e77d860c-66a2-11ee-aea2-f54ec62808b3.shtml,2023-10-09,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sulle azioni dell'Unione Europea senza enfatizzare un particolare bias a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra concentrarsi sulle azioni dell'Unione Europea senza enfatizzare un particolare bias a favore di Israele.
"Il piano di Netanyahu per il dopo conflitto: libertà di azione militare a Gaza, zona cuscinetto, no all’Autorità palestinese ",https://www.corriere.it/esteri/24_febbraio_23/piano-netanyahu-dopo-conflitto-a3a8e304-d27c-11ee-986e-4fbc6ecbbba1.shtml,2024-02-23,Corriere della sera,"{""reason"": ""L'articolo sembra sostenere le posizioni di Netanyahu senza considerare il punto di vista palestinese."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra sostenere le posizioni di Netanyahu senza considerare il punto di vista palestinese.
E Montanari da contestatore si ritrovacontestato dai filopalestinesi,https://www.corriere.it/politica/24_febbraio_21/montanari-contestatore-si-ritrova-contestato-filopalestinesi-814998c8-d0ef-11ee-b190-02f3fcf354be.shtml,2024-02-21,Corriere della sera,"{""reason"": ""L'articolo sembra mettere in discussione le azioni di Montanari senza supportare in modo univoco una delle parti in gioco."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra mettere in discussione le azioni di Montanari senza supportare in modo univoco una delle parti in gioco.
"Barghouti in cattedra, polemiche e tensioni a Bologna. «Monologo anti-israeliano, andava fermato»",https://corrieredibologna.corriere.it/notizie/politica/24_febbraio_21/barghouti-in-cattedra-polemiche-e-tensioni-a-bologna-monologo-anti-israeliano-andava-fermato-03c1c6f4-0318-4780-a15d-f47fe8f91xlk.shtml,2024-02-21,Corriere della sera,"{""reason"": ""L'articolo sembra condannare le critiche ad Israele senza considerare il diritto alla libertà di espressione e il contesto delle tensioni."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra condannare le critiche ad Israele senza considerare il diritto alla libertà di espressione e il contesto delle tensioni.
Il piano di Gallant per gli aiuti a Gaza: i clan palestinesi armati dagli 007 israeliani,https://www.corriere.it/esteri/24_febbraio_11/03-esteri-documentohcorriere-web-sezioni-ec3635dc-c916-11ee-8d4a-27f0689a3891.shtml,2024-02-11,Corriere della sera,"{""reason"": ""L'articolo sembra enfatizzare un presunto coinvolgimento di Israele nel supporto armato ai clan palestinesi, senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo sembra enfatizzare un presunto coinvolgimento di Israele nel supporto armato ai clan palestinesi, senza considerare il contesto più ampio del conflitto."
"Lo «stop al genocidio» di Ghali, la bandiera palestinese e gli appelli per la pace: cosa c’è dietro le parole dell’ambasciatore israeliano contro Sanremo ",https://www.corriere.it/esteri/24_febbraio_11/stop-genocidio-ghali-bandiera-palestinese-appelli-la-pace-cosa-c-dietro-parole-dell-ambasciatore-israeliano-55eff418-c8cc-11ee-8d4a-27f0689a3891.shtml,2024-02-11,Corriere della sera,"{""reason"": ""L'articolo sembra analizzare le dichiarazioni dell'ambasciatore israeliano senza prendere una posizione di supporto o condanna nei confronti di Israele."", ""bias"":""no_bias""}uu",no_bias,L'articolo sembra analizzare le dichiarazioni dell'ambasciatore israeliano senza prendere una posizione di supporto o condanna nei confronti di Israele.
"Gaza, Ny Times mostra video di festeggiamenti dei soldati israeliani dopo raid",https://video.corriere.it/esteri/gaza-ny-times-mostra-video-festeggiamenti-soldati-israeliani-raid/341a2e58-c50c-11ee-8abe-da9fee8eb737,2024-02-06,Corriere della sera,"{""reason"": ""L'articolo evidenzia un comportamento discutibile da parte dei soldati israeliani, senza giustificarlo o minimizzarlo."", ""bias"":""no_bias""}uu",no_bias,"L'articolo evidenzia un comportamento discutibile da parte dei soldati israeliani, senza giustificarlo o minimizzarlo."
"Torino, in corteo per condannare il «genocidio palestinese»",https://video.corriere.it/torino/torino-in-corteo-per-condannare-il-genocidio-palestinese-/14d54e50-304b-4251-aa8b-141efb027xlk,2024-02-03,Corriere della sera,"{""reason"": ""Il termine 'genocidio palestinese' potrebbe suggerire un bias a favore della Palestina, senza considerare la complessità del conflitto."", ""bias"":""no_bias""}uu",no_bias,"Il termine 'genocidio palestinese' potrebbe suggerire un bias a favore della Palestina, senza considerare la complessità del conflitto."
"Ciampino, 11 bambini palestinesi feriti sono arrivati a Roma: saranno curati in 4 ospedali italiani",https://roma.corriere.it/notizie/cronaca/24_gennaio_29/ciampino-14-bambini-palestinesi-feriti-a-roma-saranno-curati-in-4-ospedali-italiani-ae9ff096-95b4-47ca-873e-58e3015bcxlk.shtml,2024-01-29,Corriere della sera,"{""reason"": ""L'articolo evidenzia la sofferenza dei bambini palestinesi e l'assistenza umanitaria offerta loro, senza prendere una posizione a favore di Israele o Hamas."", ""bias"":""no_bias""}uu",no_bias,"L'articolo evidenzia la sofferenza dei bambini palestinesi e l'assistenza umanitaria offerta loro, senza prendere una posizione a favore di Israele o Hamas."
"Gaza, «Avrete casa sulla Striscia»: tra gli ultrà che disegnano le nuove colonie israeliane",https://www.corriere.it/esteri/24_gennaio_29/gaza-avrete-casa-striscia-gli-ultra-che-disegnano-nuove-colonie-israeliane-cbac3326-be75-11ee-8159-e88a7ef5abf7.shtml,2024-01-29,Corriere della sera,"{""reason"": ""L'articolo sembra enfatizzare la prospettiva degli ultrà israeliani senza considerare il contesto più ampio del conflitto israelo-palestinese."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra enfatizzare la prospettiva degli ultrà israeliani senza considerare il contesto più ampio del conflitto israelo-palestinese.
"Muccino: sul massacro palestinese a Gaza troppi attacchi e insulti social, mi fermo qui",https://roma.corriere.it/notizie/cronaca/24_gennaio_27/muccino-sul-massacro-palestinese-a-gaza-troppi-attacchi-e-insulti-social-mi-fermo-qui-82d91036-bfdd-436d-a5f0-0e016dfbbxlk.shtml,2024-01-27,Corriere della sera,"{""reason"": ""Il commento si concentra sulle reazioni sociali al massacro palestinese senza approfondire il contesto del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,Il commento si concentra sulle reazioni sociali al massacro palestinese senza approfondire il contesto del conflitto.
L’intelligence israeliana promuove un piano per un’isola artificiale al largo della Striscia di Gaza,https://video.corriere.it/esteri/intelligence-israeliana-promuove-piano-un-isola-artificiale-largo-striscia-gaza/30707db4-b95b-11ee-8aa6-3680458504a6,2024-01-22,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sulle iniziative di Israele senza considerare il contesto complessivo del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi sulle iniziative di Israele senza considerare il contesto complessivo del conflitto.
Pugno duro di Erdogan contro le presunte spie israeliane che cacciano gli uomini di Hamas in Turchia ,https://www.corriere.it/esteri/24_gennaio_15/pugno-duro-erdogan-contro-presunte-spie-israeliane-che-cacciano-uomini-hamas-turchia-93b55656-b3b6-11ee-8a8d-94970606ad83.shtml,2024-01-15,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sull'azione di Erdogan contro presunte spie israeliane, senza approfondire il contesto del conflitto israelo-palestinese."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra concentrarsi sull'azione di Erdogan contro presunte spie israeliane, senza approfondire il contesto del conflitto israelo-palestinese."
"Gaza, nuovi attacchi aerei e via terra contro Hamas: i video dell’esercito israeliano",https://video.corriere.it/esteri/gaza-nuovi-attacchi-aerei-via-terra-contro-hamas-video-dell-esercito-israeliano/87577462-b126-11ee-a5f5-cef5d61f30e8,2024-01-12,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi esclusivamente sugli attacchi di Israele senza considerare il contesto più ampio del conflitto."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo sembra concentrarsi esclusivamente sugli attacchi di Israele senza considerare il contesto più ampio del conflitto.
 Ferito gravemente a Gaza attore israeliano di «Fauda»,https://www.corriere.it/esteri/24_gennaio_09/ferito-gravemente-gaza-attore-israeliano-fauda-9ef30b12-aede-11ee-a0bf-e207f02bcbec.shtml,2024-01-09,Corriere della sera,"{""reason"": ""L'articolo si concentra sull'attore israeliano ferito senza approfondire il contesto del conflitto israelo-palestinese."", ""bias"":""pro_israele""}uu",pro_israele,L'articolo si concentra sull'attore israeliano ferito senza approfondire il contesto del conflitto israelo-palestinese.
Sparito il palestinese Jamil salvato al Santobono di Napoli con un trapianto di midollo osseo: appello alla Regione Campania,https://napoli.corriere.it/notizie/cronaca/24_gennaio_08/sparito-il-palestinese-jamil-salvato-al-santobono-di-napoli-con-un-trapianto-di-midollo-osseo-appello-alla-regione-campania-bc711db4-4839-4f1f-aca0-98ff67f0exlk.shtml,2024-01-08,Corriere della sera,"{""reason"": ""L'articolo si concentra sull'appello per salvare un palestinese, senza mostrare un bias a favore di Israele."", ""bias"":""no_bias""}uu",no_bias,"L'articolo si concentra sull'appello per salvare un palestinese, senza mostrare un bias a favore di Israele."
"Gaza, in rete il video della donna palestinese colpita durante l’evacuazione",https://video.corriere.it/esteri/gaza-rete-video-donna-palestinese-colpita-l-evacuazione/1a3a7796-ae36-11ee-8381-1818d333c412,2024-01-08,Corriere della sera,"{""reason"": ""L'articolo mette in evidenza le vittime palestinesi senza giustificare le comportamenti di Israele."", ""bias"":""no_bias""}uu",no_bias,L'articolo mette in evidenza le vittime palestinesi senza giustificare le comportamenti di Israele.
"Medio Oriente, altri tre  giornalisti uccisi nella Striscia da raid israeliano ",https://www.corriere.it/esteri/24_gennaio_07/medio-oriente-altri-due-giornalisti-uccisi-striscia-raid-israeliano-64cd603c-ad48-11ee-9e88-893ab0f41bc6.shtml,2024-01-07,Corriere della sera,"{""reason"": ""Viene evidenziata la violenza di Israele senza considerare il contesto o le motivazioni delle azioni."", ""bias"":""pro_israele""}uu",pro_israele,Viene evidenziata la violenza di Israele senza considerare il contesto o le motivazioni delle azioni.
Dall’attacco alla petroliera israeliana ai raid contro basi americane: tutti gli assalti degli Houthi (alleati dell’Iran),https://www.corriere.it/esteri/23_dicembre_24/dall-attacco-petroliera-israeliana-raid-contro-basi-americane-tutti-attacchi-houthi-alleati-dell-iran-e61a0da0-a255-11ee-9e68-ae6b83b7bf7b.shtml,2023-12-24,Corriere della sera,"{""reason"": ""L'articolo sembra concentrarsi sugli attacchi degli Houthi senza contestualizzare il conflitto nel suo insieme, favorendo un punto di vista che potrebbe essere interpretato come a favore di Israele."", ""bias"":""pro_israele""}uu",pro_israele,"L'articolo sembra concentrarsi sugli attacchi degli Houthi senza contestualizzare il conflitto nel suo insieme, favorendo un punto di vista che potrebbe essere interpretato come a favore di Israele."
"Gaza, combattimenti urbani tra israeliani e Hamas",https://video.corriere.it/esteri/gaza-combattimenti-urbani-israeliani-hamas/31e73244-a1ac-11ee-b35d-e5d6f5c3a4f9,2023-12-23,Corriere della sera,"{""reason"": ""Il titolo menziona entrambe le parti coinvolte nei combattimenti senza mostrare un bias evidente."", ""bias"":""no_bias""}uu",no_bias,Il titolo menziona entrambe le parti coinvolte nei combattimenti senza mostrare un bias evidente.
"Chiara Ferragni, il look del video delle scuse ispirato a quello di un’attivista palestinese",https://www.corriere.it/spettacoli/23_dicembre_20/chiara-ferragni-look-video-scuse-ispirato-quello-un-attivista-palestinese-0c5fb21a-9f51-11ee-9c51-1d1800643026.shtml,2023-12-20,Corriere della sera,"{""reason"": ""L'articolo non sembra trattare direttamente il conflitto israelo-palestinese, quindi non mostra un bias specifico su questo tema."", ""bias"":""no_bias""}uu",no_bias,"L'articolo non sembra trattare direttamente il conflitto israelo-palestinese, quindi non mostra un bias specifico su questo tema."
A Gaza un cecchino israeliano ha ucciso madre e figlia dentro una chiesa cristiana. L’accusa: «Continuava a sparare»,https://www.corriere.it/esteri/23_dicembre_17/gaza-cecchino-chiesa-cristiana-d545aa0c-9d14-11ee-8b34-1e18e1726a61.shtml,2023-12-17,Corriere della sera,"{""reason"": ""L'articolo evidenzia un'azione violenta da parte di Israele senza giustificarla, ma riportando le accuse mosse contro di essa."", ""bias"":""no_bias""}uu",no_bias,"L'articolo evidenzia un'azione violenta da parte di Israele senza giustificarla, ma riportando le accuse mosse contro di essa."
"Fiumicino, 17 dicembre 1973: terroristi palestinesi in aeroporto, 32 morti (6 italiani). Ora la targa per le vittime. I parenti: «Silenzio per 50 anni»",https://roma.corriere.it/notizie/cronaca/23_dicembre_17/fiumicino-17-dicembre-1973-terroristi-palestinesi-in-aeroporto-32-morti-6-italiani-ora-la-targa-per-le-vittime-i-parenti-silenzio-per-50-anni-b42389eb-f53c-4863-8cce-534a9b2a6xlk.shtml,2023-12-17,Corriere della sera,"{""reason"": ""L'articolo si concentra sul ricordo delle vittime dell'attentato senza prendere posizione sul conflitto israelo-palestinese."", ""bias"":""no_bias""}uu",no_bias,L'articolo si concentra sul ricordo delle vittime dell'attentato senza prendere posizione sul conflitto israelo-palestinese.
Allagare i tunnel di Gaza con acqua di mare: il piano dell’esercito israeliano (e i suoi limiti),https://www.corriere.it/esteri/23_dicembre_05/allagare-acqua-mare-tunnel-gaza-piano-dell-esercito-israeliano-5ab1c488-9337-11ee-8704-eea6679df76c.shtml,2023-12-05,Corriere della sera,"{""reason"": ""L'articolo sembra esaminare in modo critico il piano dell'esercito israeliano, evidenziando i suoi limiti."", ""bias"":""no_bias""}uu",no_bias,"L'articolo sembra esaminare in modo critico il piano dell'esercito israeliano, evidenziando i suoi limiti."
"Operazione antiterrorismo a Brescia, arrestate due persone collegate alla Jihad palestinese e ad Al-Qaeda",https://brescia.corriere.it/notizie/cronaca/23_dicembre_04/operazione-antiterrorismo-a-brescia-arrestate-due-persone-collegate-alla-jihad-palestinese-e-ad-al-qaeda-f1b87ffb-a202-4b76-ae53-f0384a3e2xlk.shtml,2023-12-04,Corriere della sera,"{""reason"": ""L'articolo non tratta direttamente del conflitto israelo-palestinese, quindi non mostra un bias specifico su questo tema."", ""bias"":""no_bias""}uu",no_bias,"L'articolo non tratta direttamente del conflitto israelo-palestinese, quindi non mostra un bias specifico su questo tema."
"A casa di Ameen, minorenne come oltre 100 palestinesi rilasciati: «Ho portato onore alla mia famiglia»",https://www.corriere.it/esteri/23_dicembre_03/a-casa-ameen-minorenne-come-oltre-100-palestinesi-rilasciati-ho-portato-onore-mia-famiglia-0076680a-91db-11ee-a421-0106fae49a04.shtml,2023-12-03,Corriere della sera,"{""reason"": ""L'articolo evidenzia il punto di vista di un minorenne palestinese rilasciato, senza giustificare o condannare le azioni di Israele."", ""bias"":""no_bias""}uu",no_bias,"L'articolo evidenzia il punto di vista di un minorenne palestinese rilasciato, senza giustificare o condannare le azioni di Israele."
"Venezia, scritte contro la rettrice di Ca' Foscari: «Complice genocidio palestinese». Zaia: vergognoso",https://corrieredelveneto.corriere.it/notizie/venezia-mestre/cronaca/23_dicembre_02/venezia-scritte-contro-la-rettrice-di-ca-foscari-zaia-vergognoso-59cf3c48-098b-4739-8ab0-21fa14ba5xlk.shtml,2023-12-02,Corriere della sera,"{""reason"": ""L'articolo denuncia le scritte contro la rettrice di Ca' Foscari senza giustificare il genocidio palestinese."", ""bias"":""no_bias""}uu",no_bias,L'articolo denuncia le scritte contro la rettrice di Ca' Foscari senza giustificare il genocidio palestinese.
«Dopo l’attacco di Hamas le condizioni in carcere sono peggiorate»: il racconto del prigioniero palestinese rilasciato negli scambi,https://video.corriere.it/esteri/dopo-l-attacco-hamas-condizioni-carcere-sono-peggiorate-racconto-prigioniero-palestinese-rilasciato-scambi/2ba2248e-8ec9-11ee-8435-8c4749d948c6,2023-11-29,Corriere della sera,"{""reason"": ""L'articolo mette in luce le conseguenze negative dell'attacco di Hamas sulle condizioni dei prigionieri palestinesi, senza giustificare le azioni di Hamas."", ""bias"":""no_bias""}uu",no_bias,"L'articolo mette in luce le conseguenze negative dell'attacco di Hamas sulle condizioni dei prigionieri palestinesi, senza giustificare le azioni di Hamas."
"Vermont, aggrediti tre studenti di origine palestinese, uno è grave",https://www.corriere.it/esteri/23_novembre_27/vermont-aggrediti-tre-studenti-origine-palestinese-grave-ac004c6c-8cf5-11ee-b4a7-347e05f6b33b.shtml,2023-11-27,Corriere della sera,"{""reason"": ""L'articolo non menziona il contesto del conflitto israelo-palestinese, concentrandosi solo sull'aggressione subita dagli studenti di origine palestinese."", ""bias"":""no_bias""}uu",no_bias,"L'articolo non menziona il contesto del conflitto israelo-palestinese, concentrandosi solo sull'aggressione subita dagli studenti di origine palestinese."
"La famiglia di Marah, prigioniera palestinese liberata: «La polizia ha vietato di celebrare il suo ritorno a casa»",https://video.corriere.it/esteri/famiglia-marah-prigioniera-israeliana-liberata-la-polizia-ha-vietato-celebrare-suo-ritorno-casa/03b9a256-8ba6-11ee-a024-cf804db2e6bb,2023-11-25,Corriere della sera,"{""reason"": ""L'articolo mette in luce un'azione negativa da parte della polizia israeliana, senza giustificarla o minimizzarla."", ""bias"":""no_bias""}uu",no_bias,"L'articolo mette in luce un'azione negativa da parte della polizia israeliana, senza giustificarla o minimizzarla."
Cargo israeliano colpito da un drone nell'Oceano Indiano: i precedenti attribuiti a Iran e Yemen,https://www.corriere.it/esteri/23_novembre_25/nave-israeliana-colpita-drone-dinamica-ricorda-episodi-attribuiti-iran-yemen-5f05324e-8b86-11ee-a024-cf804db2e6bb.shtml,2023-11-25,Corriere della sera,"{""reason"": ""L'articolo non riguarda direttamente il conflitto israelo-palestinese, quindi non mostra un bias specifico su questo tema."", ""bias"":""no_bias""}uu",no_bias,"L'articolo non riguarda direttamente il conflitto israelo-palestinese, quindi non mostra un bias specifico su questo tema."
